ID_CLIENTE,VALOR
17474,70.115
17479,51.8875
17482,146.55
17483,46.5625
17486,54.0975
17488,186.45000000000005
17489,811.62
17490,39.5175
17494,221.255
17496,583.61
17499,673.1725
17501,173.8575
17504,45.152499999999996
17509,8.745000000000001
17512,2094.18
17513,7.36
17515,454.555
17517,281.0325
17519,328.7425
17520,311.4475
17522,123.48500000000001
17526,234.98
17528,155.3125
17529,51.959999999999994
17531,411.665
17534,187.39999999999998
17535,11.592500000000001
17538,32.6175
17550,180.91749999999996
17552,78.495
17557,20.035
17559,109.42
17565,182.90500000000003
17566,37.1875
17567,230.19
17571,412.7975
17573,90.7325
17574,869.5975
17575,415.13
17580,312.215
17583,843.375
17584,502.44000000000005
17585,435.65
17586,1253.5975
17589,64.7875
17592,427.385
17594,12.087499999999999
17595,114.4675
17596,50.33
17601,73.9475
17604,287.94
17608,147.715
17610,77.645
17615,100.42500000000001
17616,69.9975
17619,121.41750000000002
17620,70.775
17621,617.885
17622,255.9125
17624,66.62
17628,276.645
17630,132.4475
17637,287.0525
17641,275.785
17642,26.34
17643,31.7275
17645,39.945
17646,136.4025
17648,325.595
17649,99.71
17652,42.36
17655,72.875
17660,92.41
17661,284.0075
17664,283.40500000000003
17665,585.6475
17673,149.57999999999998
17674,86.56750000000001
17678,263.9875
17679,58.06999999999999
17688,230.8675
17690,698.7350000000001
17691,79.075
17692,620.2
17694,40.21
17696,198.695
17699,38.6725
17701,135.0975
17702,215.5675
17706,33.595
17707,191.8075
17711,53.28
17712,619.3075
17714,62.745000000000005
17715,375.5575
17719,634.8
17722,146.9225
17724,53.33
17725,265.94
17729,191.935
17730,86.4425
17731,49.542500000000004
17733,84.45750000000001
17740,360.16499999999996
17742,59.9875
17747,50.975
17748,915.9575
17749,37.269999999999996
17751,306.22249999999997
17753,51.572500000000005
17756,267.135
17757,203.76
17758,301.08
17761,195.25
17764,103.1325
17766,53.205
17767,52.33
17771,50.705
17773,97.9375
17774,328.56
17775,20.035
17777,102.2975
17780,291.6125
17781,127.745
17782,53.7775
17783,27.0675
17784,307.4075
17785,17.2925
17786,83.3525
17789,21.185
17792,150.365
17796,539.6575
17797,115.205
17799,218.5075
17802,146.205
17803,206.33
17804,8.7875
17809,329.175
17815,190.90249999999997
17816,1010.4449999999999
17818,191.9425
17819,266.52750000000003
17820,65.99
17821,90.2575
17822,280.7625
17826,285.805
17827,362.8075
17828,1181.9625
17830,9.625
17833,28.6375
17835,9.8325
17839,245.26
17840,169.695
17841,4.9675
17845,88.9425
17846,97.3075
17847,222.5425
17850,96.0025
17852,6.56
17854,392.735
17856,11.967500000000001
17861,37.587500000000006
17868,37.655
17872,83.7
17876,377.46
17877,90.845
17878,205.4875
17880,4.1975
17884,288.39
17888,18.505
17893,11.275
17900,63.305
17901,343.545
17904,9.3475
17907,195.7225
17909,61.64
17911,100.26249999999999
17912,231.9975
17914,417.3625
17917,51.6575
17921,462.035
17922,21.195
17923,18.125
17924,263.3425
17926,95.73750000000001
17936,23.705
17944,209.79749999999999
17946,944.7525000000002
17947,638.7975
17949,92.8275
17951,54.715
17952,264.6075
17958,453.4575
17961,106.245
17966,31.417499999999997
17973,437.8025
17976,52.74250000000001
17978,370.3025
17982,111.4625
17983,102.82749999999999
17984,240.01749999999998
17989,158.655
17991,521.805
17994,42.4625
17995,40.89
17996,101.07499999999999
17997,15.105
18000,4.485
18003,347.3325
18006,31.6325
18014,14.555
18020,268.1425
18022,632.0825
18024,662.4025
18025,38.5575
18026,83.4075
18030,152.47
18032,228.92000000000002
18035,362.6325
18036,40.5325
18037,56.57999999999999
18039,35.9825
18043,8.885
18044,304.585
18045,4.175000000000001
18049,754.6800000000001
18055,865.54
18057,29.725
18062,112.94
18070,99.5875
18076,25.67
18077,5.5325
18078,24.9575
18079,238.7975
18080,138.96
18082,57.895
18091,149.575
18103,381.3375
18106,7.7425
18116,78.15
18122,253.90999999999997
18128,285.09
18130,39.8775
18137,52.9775
18138,115.54249999999999
18143,366.0725
18145,304.33500000000004
18149,51.5325
18161,191.0575
18163,5.09
18165,189.89249999999998
18170,117.12
18171,102.39750000000001
18173,42.775
18178,459.835
18180,273.4775
18182,358.47249999999997
18187,36.135
18188,494.6375
18189,74.0575
18195,217.8075
18196,608.4350000000001
18198,155.59
18200,18.6
18201,56.94499999999999
18206,47.46
18208,29.47
18209,560.3775
18210,256.0975
18211,397.55
18217,5.7075
18218,133.1325
18222,93.0625
18225,115.1525
18229,58.6225
18230,25.3575
18234,9.22
18235,125.0
18237,96.99
18239,682.5825
18240,527.5425
18242,104.505
18244,1150.4325
18245,136.6525
18251,30.2025
18252,178.615
18254,5.23
18256,577.145
18258,228.1325
18262,17.192500000000003
18271,100.63
18278,354.07000000000005
18286,29.7575
18287,24.192500000000003
18289,545.1875
18290,91.8925
18292,11.392500000000002
18293,194.645
18300,381.27
18301,222.01500000000001
18312,66.05
18313,27.67
18317,150.0475
18326,235.78750000000002
18328,1913.7075
18333,77.88
18338,76.01
18339,206.14499999999998
18341,189.2625
18342,55.8275
18343,25.115000000000002
18344,35.932500000000005
18355,16.7025
18366,62.724999999999994
18370,49.135
18373,52.645
18374,27.9275
18382,87.08500000000001
18389,209.0225
18391,13.88
18392,65.44749999999999
18398,135.4175
18403,63.445
18407,341.90500000000003
18409,31.137500000000003
18410,197.07
18413,745.4325
18414,298.39750000000004
18417,582.825
18425,15.16
18427,63.45
18447,583.59
18455,118.7275
18456,85.9225
18458,260.535
18460,127.28
18461,40.0725
18466,11.07
18468,160.3475
18469,29.8675
18470,9.6525
18483,444.90749999999997
18484,757.2475
18485,282.7975
18487,1276.81
18489,45.1825
18491,76.7375
18497,354.135
18498,1147.9075
18501,1178.0225
18502,97.17
18503,53.115
18505,148.8375
18509,208.33500000000004
18513,101.9625
18518,38.2975
18523,64.9925
18530,50.5625
18532,114.36499999999998
18534,3.165
18537,317.4875
18544,120.4
18548,137.36
18556,12.0275
18557,114.1075
18559,168.11
18563,6.6575
18564,308.9775
18566,96.73249999999999
18567,105.61999999999999
18568,35.83
18573,160.9025
18574,426.2099999999999
18575,31.9125
18578,51.927499999999995
18580,26.49
18581,464.39000000000004
18583,40.6625
18584,2173.3175
18590,42.2675
18594,25.885
18596,43.33
18601,753.4225000000001
18603,101.13
18605,4.455
18611,47.6925
18614,319.27000000000004
18615,46.11
18617,129.46
18625,37.5225
18629,205.7825
18631,236.505
18634,302.5875
18640,101.29
18641,188.1175
18643,306.8525
18644,133.7725
18645,88.08749999999999
18649,5.45
18651,402.7975
18653,101.8675
18656,96.3475
18660,84.735
18663,51.44
18664,28.284999999999997
18666,345.5775
18678,154.715
18679,176.48
18689,35.16
18690,294.87
18692,370.3375
18694,76.1
18696,110.915
18700,224.54000000000002
18705,139.5275
18709,47.682500000000005
18711,164.535
18715,425.65999999999997
18717,413.8475
18722,265.86
18741,14.5
18743,7.0925
18744,91.4425
18752,15.8025
18754,42.5975
18757,141.8525
18761,136.19
18764,308.125
18766,932.8000000000001
18769,32.8525
18777,233.135
18778,148.2725
18781,51.92999999999999
18785,93.6425
18791,356.3825
18796,30.66
18798,50.3475
18799,115.75
18804,161.445
18805,289.46500000000003
18807,74.46749999999999
18813,156.4825
18814,46.49
18816,122.41999999999999
18822,174.5775
18831,283.2825
18839,36.36
18843,27.93
18846,48.5175
18847,208.69
18848,55.615
18850,342.3075
18860,257.17
18861,78.47
18862,3.7925
18863,35.292500000000004
18869,233.39249999999998
18872,251.39499999999998
18875,410.8775
18878,27.775
18880,647.865
18883,410.4925
18884,11.515
18885,2.615
18887,20.0925
18888,89.53999999999999
18889,25.942499999999995
18891,334.7575
18901,64.1075
18902,33.7925
18904,105.28
18905,52.5625
18911,1290.455
18914,27.8975
18915,218.0025
18917,509.04
18919,146.095
18922,47.3525
18926,33.365
18928,256.9025
18929,55.1725
18930,85.03750000000001
18932,131.485
18936,294.0575
18941,143.31
18944,6.71
18945,184.8275
18946,27.115
18949,40.769999999999996
18950,90.6775
18953,77.625
18954,216.715
18957,195.9125
18960,108.435
18965,197.9125
18974,78.235
18975,40.645
18978,100.7875
18981,71.3175
18982,463.665
18984,537.71
18985,712.69
18986,56.8575
18987,53.4375
18988,2429.5825
18991,80.965
18992,3.105
18995,353.8425
18998,824.96
19008,298.83750000000003
19010,319.1925
19012,243.53
19013,321.6424999999999
19014,227.4275
19016,487.9675
19018,172.1025
19019,320.485
19021,144.11
19022,100.0375
19023,254.865
19025,218.175
19026,612.685
19028,21.4125
19030,314.3325
19038,27.8975
19049,53.685
19052,731.5925
19060,78.605
19062,21.3675
19063,165.19
19064,91.02250000000001
19072,202.92
19073,74.84
19074,88.6075
19076,112.32749999999999
19079,23.8975
19086,638.5375000000001
19088,559.6625
19091,342.005
19092,39.515
19097,411.4325
19100,60.93
19102,421.775
19104,131.98
19109,48.972500000000004
19110,302.56
19111,178.0925
19114,241.91
19115,45.447500000000005
19118,82.6625
19120,151.5025
19123,175.1475
19131,380.8325
19132,101.9025
19137,163.72
19142,218.18
19145,44.925
19150,218.4925
19153,22.4525
19157,152.49
19160,218.54
19162,71.8025
19166,34.3475
19167,27.9125
19169,605.5525
19176,44.9075
19177,45.68000000000001
19187,55.885000000000005
19194,773.26
19195,693.375
19196,25.425
19203,20.7825
19205,5.525
19217,587.5875
19220,52.2125
19221,194.735
19227,12.6475
19229,101.525
19236,25.2675
19243,38.1575
19244,20.71
19251,57.1175
19253,171.20250000000001
19254,156.45499999999998
19257,2316.655
19258,271.295
19260,22.357499999999998
19264,152.045
19269,119.4625
19271,138.465
19272,530.23
19282,157.4875
19283,19.62
19285,904.2474999999998
19287,241.92499999999998
19291,11.2625
19297,196.0025
19298,173.9575
19301,81.765
19304,129.39249999999998
19309,98.25750000000001
19310,27.32
19312,454.93500000000006
19313,52.93
19316,631.3525
19319,167.9675
19320,66.8925
19321,298.43
19323,1085.1475
19326,1244.915
19327,44.17
19328,469.3225
19329,112.2725
19332,217.25
19333,23.93
19339,48.455
19344,147.04
19345,172.89000000000001
19347,75.2775
19348,253.70999999999998
19349,1141.455
19353,501.2575
19354,60.8975
19355,1034.8400000000001
19358,95.78
19359,84.4875
19362,438.34000000000003
19363,122.6975
19364,296.475
19366,34.7225
19367,288.295
19371,70.4475
19375,67.825
19377,300.1225
19383,338.71250000000003
19389,339.4675
19391,111.325
19396,4.6225000000000005
19397,78.095
19399,189.45
19401,31.775
19402,144.7475
19403,88.865
19404,48.47250000000001
19405,216.995
19406,824.135
19408,79.36749999999999
19418,533.5675
19419,17.0875
19421,40.042500000000004
19423,62.515
19428,41.3675
19429,31.0375
19431,5.02
19433,177.8525
19437,8.865
19438,7.705
19440,156.26749999999998
19441,19.57
19444,55.042500000000004
19446,89.9525
19447,28.582500000000003
19448,55.4675
19450,325.005
19455,586.8675000000001
19456,810.925
19458,102.925
19459,344.1625
19462,193.445
19466,28.080000000000002
19467,124.605
19474,49.8275
19475,23.4475
19477,102.725
19481,43.980000000000004
19483,544.3975
19485,42.705
19486,85.045
19487,78.2825
19489,6.8475
19491,252.1675
19496,212.27749999999997
19497,298.58
19500,171.04500000000002
19501,8.7875
19503,164.1175
19507,87.5125
19508,273.395
19512,66.97749999999999
19515,351.6275
19518,17.1025
19519,104.53
19523,119.075
19524,335.8925
19525,339.6675
19526,6.970000000000001
19531,185.07750000000001
19534,778.0
19541,4.3
19542,200.14249999999998
19547,204.3825
19548,278.9025
19558,162.8625
19561,271.8875
19562,303.11
19564,7.7475
19569,145.225
19573,2.78
19578,256.0675
19579,82.475
19584,144.7875
19588,781.6375
19592,30.5325
19593,364.8975
19596,50.8
19597,40.6775
19602,360.875
19608,414.9425
19609,50.125
19612,6.59
19622,34.21
19625,45.2275
19627,248.32750000000001
19638,87.155
19641,83.4
19643,119.39
19645,22.96
19650,140.06
19652,30.744999999999997
19655,79.1525
19657,45.305
19658,23.705
19661,134.79000000000002
19662,195.3225
19673,16.0475
19679,192.56
19684,195.77
19691,130.32
19696,87.53
19703,199.74
19708,36.1275
19710,311.7
19717,111.5475
19718,394.4975
19721,40.69
19724,18.8825
19725,261.675
19728,28.375
19729,93.175
19731,242.4275
19732,329.525
19733,455.11250000000007
19736,150.0425
19737,17.48
19740,134.245
19745,146.9225
19746,193.6775
19748,745.9549999999999
19749,858.48
19751,264.1775
19752,20.5225
19753,5.2825
19754,24.315
19755,68.9525
19757,27.225
19759,250.21250000000003
19764,55.46
19771,787.0275000000001
19777,68.7575
19780,59.9175
19784,180.6825
19790,125.4975
19791,4.5525
19792,114.95499999999998
19794,27.2675
19795,60.485
19800,26.9025
19803,115.945
19804,303.33500000000004
19806,43.78
19807,972.7525000000002
19808,27.4625
19815,28.04
19816,31.237500000000004
19819,82.5725
19821,1494.355
19826,110.25999999999999
19830,24.9125
19833,580.8975
19834,225.89749999999998
19835,592.9425
19837,232.5225
19838,5.23
19840,76.6975
19842,672.42
19844,12.9075
19855,36.620000000000005
19856,20.752499999999998
19858,44.1875
19862,89.9825
19864,4.2975
19865,368.5325
19867,142.23
19870,254.0625
19873,74.955
19874,394.74
19876,243.42999999999998
19877,2.66
19878,100.95249999999999
19880,603.8000000000001
19883,227.3025
19894,242.5425
19898,258.205
19899,77.7575
19903,20.9725
19907,750.6325
19920,51.035000000000004
19922,133.9325
19924,49.0
19925,126.31
19927,51.4225
19932,70.5575
19935,46.220000000000006
19945,1112.63
19946,114.06
19950,103.11
19952,274.315
19954,89.9225
19956,25.155
19959,74.77250000000001
19964,379.21999999999997
19966,255.84
19970,928.9300000000001
19973,90.9925
19976,11.115
19978,42.307500000000005
19982,123.58250000000001
19984,133.60750000000002
19987,82.8125
19989,364.4275
19991,106.565
19994,100.4425
19996,90.5
20002,121.21499999999999
20006,310.6474999999999
20007,426.72499999999997
20009,225.7175
20010,272.76
20012,49.3675
20015,198.47
20017,37.335
20021,47.3125
20022,23.0475
20024,427.07749999999993
20025,273.1125
20027,301.1025
20028,72.0525
20032,5.3375
20037,165.545
20038,656.9575
20039,73.245
20041,723.5075
20045,362.315
20048,679.3625
20050,17.7975
20052,422.01500000000004
20053,490.32000000000005
20056,463.245
20058,173.7275
20061,211.4
20062,62.435
20063,1062.195
20066,51.05500000000001
20067,761.195
20068,62.9225
20078,521.2725
20080,236.95250000000001
20083,796.9325
20087,94.8225
20090,31.105
20091,89.35500000000002
20095,124.80249999999998
20096,337.04
20103,241.8375
20106,160.64249999999998
20107,54.735
20120,73.005
20121,23.494999999999997
20122,17.34
20123,466.2025
20126,63.35
20128,290.235
20133,453.9525
20143,38.905
20146,52.3375
20148,134.145
20149,500.125
20153,345.3625
20155,136.4725
20156,124.97999999999999
20158,459.2375
20161,354.0175
20164,29.872500000000002
20166,241.60750000000004
20169,71.7975
20171,566.9775
20173,351.5625
20174,108.20999999999998
20175,69.7275
20176,16.3275
20178,99.99499999999999
20185,120.42750000000001
20188,8.5675
20189,12.765
20190,4.185
20191,19.54
20194,1210.565
20195,33.067499999999995
20198,221.68
20201,179.69750000000002
20204,81.2975
20206,319.3225
20207,426.9325
20214,383.1125
20219,1589.955
20223,596.0325
20225,11.12
20232,53.7825
20234,480.2725
20235,198.5125
20236,31.05
20246,65.6425
20250,227.8275
20255,432.18
20260,617.3675
20261,740.92
20263,43.4525
20265,162.3375
20268,11.595
20272,275.2425
20277,101.85
20281,198.66999999999996
20283,194.755
20286,31.29
20287,391.6925
20289,539.99
20298,156.525
20299,412.55
20300,50.004999999999995
20304,715.8675000000001
20307,30.315
20314,72.415
20316,116.115
20317,20.9425
20318,1603.075
20322,231.13
20329,229.235
20331,57.1275
20336,188.905
20337,92.9875
20338,66.9275
20341,24.2475
20345,37.705
20346,528.4925
20348,130.2525
20351,26.13
20353,548.8875
20360,146.28
20366,68.6075
20369,809.195
20371,425.795
20373,605.25
20374,371.5675
20381,975.1875
20386,275.2625
20389,462.65
20392,124.9075
20394,72.085
20400,261.03749999999997
20401,17.7125
20402,370.725
20403,128.3225
20406,77.38
20411,245.9875
20414,100.755
20415,21.4725
20418,133.725
20419,39.894999999999996
20420,84.195
20422,29.884999999999998
20424,26.8125
20427,213.15499999999997
20428,303.065
20430,57.857499999999995
20432,91.21249999999999
20434,14.6775
20436,395.5375
20438,307.11999999999995
20448,66.6975
20453,178.445
20458,75.76
20459,92.755
20474,64.5275
20475,47.739999999999995
20477,60.45
20480,48.0175
20482,33.62
20483,114.69749999999999
20485,27.557499999999997
20487,15.579999999999998
20490,44.0125
20491,71.9975
20493,367.145
20497,90.9
20502,66.6825
20507,21.2925
20509,94.0225
20511,149.415
20513,648.015
20517,94.815
20518,269.5425
20522,34.585
20526,163.61
20534,296.2275
20535,6.56
20537,478.1775
20539,86.945
20544,210.77000000000004
20546,18.175
20547,203.7975
20551,30.5275
20556,22.9425
20566,519.45
20575,64.8025
20577,602.94
20580,269.91
20583,391.9525
20584,186.66249999999997
20585,77.88499999999999
20590,18.0975
20597,786.605
20598,43.36750000000001
20602,34.8325
20610,92.8075
20612,31.29
20614,15.1475
20617,103.41750000000002
20623,896.0974999999999
20625,76.5725
20627,55.99249999999999
20629,585.6025
20632,348.105
20635,161.1525
20637,33.254999999999995
20638,253.66500000000002
20644,78.9825
20647,83.67
20649,29.985
20652,198.455
20655,136.37
20664,211.08499999999998
20666,489.71750000000003
20667,102.06
20670,265.16
20671,26.8725
20672,33.845
20674,358.6325
20676,141.645
20680,78.5225
20683,99.63999999999999
20684,37.2775
20685,60.55499999999999
20686,26.755000000000003
20690,71.9925
20691,81.9825
20695,53.769999999999996
20698,330.625
20701,28.965000000000003
20704,91.3925
20705,176.2675
20709,66.01
20711,344.0875
20714,742.0050000000001
20717,34.8725
20718,796.94
20723,320.4425
20727,41.3
20729,5.285
20730,280.99
20735,304.71
20737,19.5575
20739,419.63249999999994
20740,226.01999999999998
20741,48.235
20743,37.962500000000006
20744,291.9325
20746,195.2475
20752,39.8775
20755,422.83
20756,108.2375
20758,268.8725
20759,159.35750000000002
20760,86.07749999999999
20763,18.439999999999998
20766,566.1325
20768,1041.3
20774,158.91250000000002
20782,182.26
20783,19.82
20790,92.745
20794,29.807499999999997
20798,31.1425
20799,270.5675
20800,33.025
20802,292.565
20803,159.95250000000001
20811,436.2225
20815,59.114999999999995
20816,151.09
20825,26.695
20831,161.20499999999998
20835,14.4975
20837,67.02499999999999
20841,388.685
20846,107.715
20851,33.28
20852,110.82500000000002
20853,41.684999999999995
20854,274.1725
20855,159.545
20857,96.715
20858,221.25
20860,412.615
20861,217.86
20862,351.0625
20865,83.89750000000001
20869,72.8075
20870,46.1575
20872,129.16
20873,174.3125
20877,92.705
20879,100.095
20880,16.515
20881,446.03000000000003
20886,47.192499999999995
20893,80.3375
20895,352.3225
20897,962.3950000000001
20898,50.2575
20907,10.845
20912,453.2075
20916,1209.285
20917,183.97499999999997
20919,181.0375
20920,171.48
20921,105.95750000000001
20922,77.8125
20925,116.17
20926,32.915
20927,186.9925
20930,428.4625
20932,109.36749999999999
20936,127.07000000000001
20939,3.0775
20950,38.027499999999996
20951,277.4075
20952,1076.9375
20954,581.295
20957,59.5125
20961,522.5675
20965,236.01
20973,54.260000000000005
20974,585.485
20975,50.352500000000006
20976,176.5025
20978,133.1025
20981,328.92
20982,88.11
20985,691.105
20986,76.1325
20987,271.46000000000004
20991,57.6275
20997,60.2225
20998,151.1525
21001,57.629999999999995
21002,287.3575
21004,87.99
21014,41.222500000000004
21019,978.5975
21024,401.6
21028,82.0775
21031,167.3425
21034,23.94
21037,69.485
21040,711.0725
21042,221.4875
21045,20.5175
21047,149.48250000000002
21049,95.16499999999999
21050,85.5925
21052,27.345
21055,148.0575
21060,249.5
21061,17.445
21064,39.815
21067,497.295
21068,1737.0125
21079,410.2075
21081,25.6575
21083,417.6675
21087,22.985
21090,11.6425
21091,161.805
21100,254.155
21111,368.74249999999995
21114,364.43
21115,162.99249999999998
21116,3296.9375
21120,1099.7025
21122,130.74
21123,373.1725
21126,105.30250000000001
21132,108.515
21133,20.5
21136,66.08500000000001
21137,49.4725
21139,143.7525
21142,281.35249999999996
21147,11.5625
21148,4.6825
21151,166.2325
21153,102.99249999999999
21155,26.805
21156,555.855
21159,133.4275
21160,294.0875
21163,141.31
21166,38.235
21170,303.8225
21176,60.275
21177,316.95
21178,142.68
21183,665.9875
21188,16.67
21190,304.0875
21191,180.26
21195,78.8375
21196,126.23250000000002
21197,32.035000000000004
21204,23.59
21208,180.3875
21210,163.0075
21211,503.34749999999997
21213,340.965
21214,330.46999999999997
21221,190.5775
21225,13.290000000000001
21228,61.7975
21229,37.775
21231,104.1825
21236,61.1525
21238,49.8975
21239,244.835
21246,27.8775
21249,194.84500000000003
21253,236.34500000000003
21264,589.2674999999999
21265,707.415
21267,347.73249999999996
21268,143.76749999999998
21271,268.715
21272,382.805
21277,141.915
21278,284.535
21281,105.22
21288,404.925
21289,207.17000000000002
21290,139.53750000000002
21291,1271.0875
21294,40.9025
21295,128.9125
21300,198.9525
21306,39.8275
21311,19.189999999999998
21312,98.245
21313,164.1475
21314,156.8075
21316,99.99250000000002
21319,362.375
21320,143.3675
21323,52.25749999999999
21325,60.02
21327,24.0475
21330,125.4875
21332,58.832499999999996
21335,27.145
21336,170.275
21339,48.2775
21341,151.0425
21342,8.5625
21344,190.615
21345,102.8575
21348,774.2225
21361,97.5225
21367,52.3225
21369,210.7925
21376,287.105
21378,65.215
21380,775.085
21381,1137.575
21384,391.7975
21387,119.4975
21391,144.15
21392,17.02
21395,592.495
21396,144.795
21397,308.65
21401,351.8225
21404,100.5425
21409,177.195
21412,13.024999999999999
21415,61.9725
21416,288.1125
21426,203.1825
21428,106.99000000000001
21430,25.96
21431,224.85999999999999
21435,242.035
21437,127.01499999999999
21439,50.5375
21441,261.155
21445,56.935
21446,233.03499999999997
21447,258.2425
21448,7.8225
21450,556.515
21456,298.59250000000003
21458,77.78
21461,105.4575
21469,121.935
21473,19.1675
21475,130.7125
21477,157.895
21478,179.0575
21483,54.0675
21489,325.575
21491,297.5925
21495,86.11250000000001
21498,190.325
21506,42.3
21507,161.5775
21508,323.7275
21511,49.9475
21513,42.45
21514,27.3825
21519,245.36
21523,40.595
21528,647.195
21530,334.60249999999996
21531,370.4425
21532,133.3175
21534,954.6325
21537,325.285
21543,2453.235
21556,4.9875
21558,21.72
21561,69.5
21562,156.92000000000002
21565,21.9675
21566,67.8925
21567,99.215
21568,85.2
21570,299.49
21572,242.45999999999998
21578,61.25
21580,96.7025
21581,11.8075
21587,116.87
21590,424.1075
21592,86.5275
21593,177.895
21594,465.4125
21596,1.4875
21601,299.7675
21605,596.725
21607,42.3575
21613,49.3775
21615,515.14
21620,89.64
21625,273.5175
21626,101.51500000000001
21627,47.87
21636,6.475
21637,186.005
21638,117.22749999999999
21642,221.44750000000002
21646,247.8425
21648,512.8925
21653,260.295
21656,26.36
21661,219.7875
21664,309.605
21665,97.96249999999999
21667,23.8075
21671,50.0625
21678,529.085
21680,119.3075
21688,342.34250000000003
21693,67.8775
21705,1161.625
21706,0.86
21708,33.1325
21711,94.6075
21712,32.6725
21713,35.935
21716,176.07
21717,60.165
21723,320.975
21725,327.2725
21727,159.445
21728,169.9475
21730,62.8225
21732,224.18
21735,231.06
21737,96.27250000000001
21739,5.59
21740,60.67
21741,79.8725
21745,385.84250000000003
21747,27.3025
21748,9.545
21749,196.905
21754,55.275
21756,34.435
21757,8.34
21758,496.575
21767,109.015
21768,14.2675
21770,226.5375
21771,103.7575
21772,86.7875
21776,298.44
21777,19.11
21778,331.95
21780,27.965000000000003
21783,190.825
21785,54.92
21788,341.6475
21790,650.9175
21792,59.3875
21795,223.1825
21797,149.97
21800,251.385
21801,203.44
21802,91.7025
21803,32.695
21806,187.28749999999997
21808,97.8325
21811,121.88999999999999
21813,121.18
21814,165.63
21818,136.135
21820,13.695
21821,72.545
21827,209.6125
21830,19.495
21832,364.79249999999996
21840,34.295
21841,156.345
21842,20.1325
21843,193.33000000000004
21844,27.2725
21846,261.1375
21847,80.845
21849,88.99500000000002
21853,95.6975
21861,54.345
21862,52.1525
21863,19.29
21864,137.48000000000002
21865,102.27
21872,77.435
21873,5.3575
21875,24.3125
21877,246.00750000000002
21883,163.72500000000002
21884,30.369999999999997
21886,260.0375
21889,162.4525
21894,184.76
21895,137.08249999999998
21896,98.53
21898,93.275
21901,115.41
21904,341.02
21905,158.5575
21908,216.51500000000001
21912,198.3075
21913,165.9675
21916,285.8325
21922,77.0925
21923,274.035
21924,42.402499999999996
21925,207.505
21926,839.07
21927,18.0925
21928,310.21
21929,270.82
21930,159.8925
21932,37.3725
21933,90.0
21935,8.934999999999999
21936,672.5024999999999
21939,323.22499999999997
21940,177.4475
21942,80.0775
21947,106.56
21948,274.0225
21949,177.29500000000002
21951,701.585
21952,66.0975
21953,80.4425
21955,63.89750000000001
21958,409.78249999999997
21961,7.3375
21966,269.695
21969,46.022499999999994
21971,29.1425
21973,64.145
21975,11.4825
21977,26.854999999999997
21980,30.4925
21982,32.5
21985,46.5625
21988,387.92999999999995
21989,25.747500000000002
21992,45.2725
21993,12.77
21995,60.675000000000004
21998,416.34250000000003
21999,426.99
22000,76.7525
22002,26.6975
22003,330.15
22007,196.3225
22013,341.07
22016,183.7425
22017,39.6625
22021,63.7
22022,76.45750000000001
22033,770.1425
22037,233.18
22039,320.2175
22040,13.55
22042,36.0475
22044,66.63
22046,63.0975
22048,239.73999999999998
22050,55.6125
22053,44.8625
22055,26.747500000000002
22057,191.65499999999997
22059,370.36
22060,335.62
22061,44.0725
22063,67.1325
22064,14.204999999999998
22066,112.51000000000002
22067,562.7775
22069,47.9325
22070,170.2275
22073,662.885
22077,107.92500000000001
22084,151.2
22085,30.1625
22087,28.7575
22091,23.59
22094,7.7575
22095,553.96
22101,218.32999999999998
22103,515.2775
22105,421.29
22109,523.155
22112,190.4475
22116,107.69999999999999
22118,243.085
22119,72.5075
22120,101.7025
22121,95.9325
22122,1240.58
22127,97.29
22128,38.474999999999994
22134,396.695
22140,450.0675
22141,140.1725
22148,414.62
22151,12.7925
22152,63.855000000000004
22154,309.03
22155,972.595
22156,50.72
22162,133.39
22163,650.7675
22165,166.5675
22166,43.8275
22171,9.865
22172,16.195
22181,602.725
22189,26.045
22190,74.47500000000001
22193,45.2375
22194,155.965
22195,204.92999999999998
22197,160.77
22199,14.5
22201,56.459999999999994
22204,413.7325
22207,262.1525
22208,28.0775
22212,14.94
22215,43.92
22216,64.6075
22219,400.0725
22220,199.98
22227,86.3625
22228,99.6125
22229,91.76249999999999
22236,152.6125
22241,606.8675000000001
22247,360.195
22256,8.84
22261,1526.025
22262,321.02
22263,51.47
22264,101.0675
22268,63.495000000000005
22270,155.08
22274,372.045
22276,65.0375
22279,192.0825
22280,267.5675
22281,87.18499999999999
22290,27.6325
22292,116.97999999999999
22293,15.450000000000001
22296,110.7525
22301,234.36
22311,25.79
22313,613.235
22317,193.185
22321,689.905
22325,1870.28
22326,655.895
22327,1937.5950000000003
22329,93.99
22330,381.1475
22331,69.70750000000001
22334,575.995
22335,488.4800000000001
22336,208.935
22337,1344.5975
22341,131.575
22342,718.5
22343,185.82250000000002
22345,302.47749999999996
22346,643.025
22347,162.46
22349,27.7175
22350,277.4175
22354,476.5974999999999
22356,439.94500000000005
22357,102.09
22358,89.1175
22360,26.442500000000003
22362,70.385
22364,989.6275
22369,31.5275
22370,145.755
22375,36.4325
22379,58.440000000000005
22382,48.69
22383,66.0425
22387,299.585
22389,339.6925
22390,302.6325
22395,15.66
22396,337.505
22400,101.22999999999999
22401,141.73999999999998
22405,136.7925
22407,747.065
22414,901.5375
22416,255.615
22417,42.775
22418,30.16
22421,554.2725
22428,13.005
22433,52.4725
22434,50.985
22437,10.0975
22440,29.3575
22444,491.30250000000007
